e_case_id,hbx_id,irs_group_id
2428632,192704,1000000000013657
2442367,193732,1000000000013658
2442380,193735,1000000000013659
2442390,193736,1000000000013660
2442488,193753,1000000000013661
2442511,193754,1000000000013662
2442520,193755,1000000000013663
2442525,193756,1000000000013664
2442567,233414,1000000000013665
2442617,170010,1000000000013666
2442629,193762,1000000000013667
2442639,193765,1000000000013669
2442741,193773,1000000000013671
2442760,18771688,1000000000013672
2428676,18764225,1000000000013673
2442803,193758,1000000000013674
2442816,193759,1000000000013675
2442834,193761,1000000000013676
2442854,10001437,1000000000013677
2442902,193766,1000000000013678
2442907,193767,1000000000013679
2442924,183739,1000000000013680
2442951,193769,1000000000013682
2442977,192796,1000000000013683
2442987,151326,1000000000013684
2443061,18772629,1000000000013686
2428712,192702,1000000000013688
2443084,193786,1000000000013689
2443107,193790,1000000000013690
2443114,18771245,1000000000013691
2443127,193794,1000000000013692
2443133,193798,1000000000013693
2443138,10003601,1000000000013694
2443145,193800,1000000000013695
2406823,191374,1000000000013696
2428727,232615,1000000000013697
2443150,193801,1000000000013698
2443155,230266,1000000000013699
2443218,193812,1000000000013701
2443249,155535,1000000000013702
2443302,193876,1000000000013703
2428740,192711,1000000000013704
2443331,193792,1000000000013705
2443359,193793,1000000000013706
2443406,193799,1000000000013707
2443449,193808,1000000000013708
2443459,193809,1000000000013709
2443464,10001438,1000000000013710
2443498,165508,1000000000013711
2443503,193816,1000000000013712
2443574,193827,1000000000013714
2443584,193828,1000000000013715
2443590,193829,1000000000013716
2443611,193830,1000000000013717
2443636,193836,1000000000013718
2443643,193831,1000000000013719
2443678,193840,1000000000013720
2443683,193841,1000000000013721
2443709,193843,1000000000013722
2443714,18764006,1000000000013723
2443774,193850,1000000000013724
2443858,193161,1000000000013725
2443863,193832,1000000000013726
2443875,193833,1000000000013727
2443893,10003633,1000000000013728
2443905,193842,1000000000013729
2443918,193845,1000000000013730
2443942,193848,1000000000013731
2443978,193855,1000000000013732
2443983,18770935,1000000000013733
2443995,193971,1000000000013734
2444000,193858,1000000000013735
2444020,10001371,1000000000013736
2444041,193851,1000000000013737
2444052,10001503,1000000000013738
2444061,10003631,1000000000013739
2444119,127953,1000000000013740
2444135,193860,1000000000013741
2444201,193865,1000000000013742
2444218,193893,1000000000013743
2444226,193870,1000000000013744
2444233,193871,1000000000013745
2444252,193874,1000000000013747
2444272,166386,1000000000013748
2444279,193880,1000000000013749
2428836,193763,1000000000013750
2444284,193882,1000000000013751
2444303,193863,1000000000013752
2444309,193862,1000000000013753
2444314,231126,1000000000013754
2444322,193868,1000000000013755
2444327,231671,1000000000013756
2428842,178762,1000000000013757
2444355,153567,1000000000013758
2444373,193877,1000000000013759
2444411,193894,1000000000013760
2428847,192719,1000000000013761
2444453,230945,1000000000013763
2444484,11000057,1000000000013764
2444516,18769460,1000000000013765
2444538,181479,1000000000013767
2444550,193884,1000000000013768
2444561,11000059,1000000000013769
2444581,10001374,1000000000013770
2428859,192722,1000000000013771
2444620,193898,1000000000013772
2444631,193901,1000000000013773
2444664,193906,1000000000013774
2444699,193908,1000000000013775
2444717,193909,1000000000013776
2444733,169523,1000000000013777
2444740,193910,1000000000013778
2428870,193324,1000000000013779
2444786,18764080,1000000000013780
2444810,193911,1000000000013781
2444819,191403,1000000000013782
2428876,192728,1000000000013783
2444838,193913,1000000000013784
2444843,193915,1000000000013785
2444899,193919,1000000000013786
2444924,10001513,1000000000013787
2445020,191277,1000000000013788
2445031,193933,1000000000013789
2445057,193916,1000000000013791
2445071,193992,1000000000013792
2428895,192735,1000000000013793
2445170,193927,1000000000013794
2445178,193928,1000000000013795
2445195,193932,1000000000013796
2445208,193935,1000000000013797
2445244,193939,1000000000013798
2445259,167715,1000000000013799
2445265,193948,1000000000013800
2445271,233510,1000000000013801
2445276,18827254,1000000000013802
2445337,193938,1000000000013803
2445348,230528,1000000000013804
2445364,193941,1000000000013805
2445371,193947,1000000000013806
2445398,193950,1000000000013807
2445476,193953,1000000000013808
2445501,193955,1000000000013809
2428937,192710,1000000000013810
2445562,18765157,1000000000013811
2445602,180584,1000000000013812
2445607,193954,1000000000013813
2445669,193958,1000000000013814
2445707,10001453,1000000000013815
2445717,193964,1000000000013816
2445816,177795,1000000000013817
2428968,193095,1000000000013818
2445862,193968,1000000000013819
2445896,193970,1000000000013820
2445920,193972,1000000000013821
2428976,192714,1000000000013822
2445973,193974,1000000000013823
2445994,168338,1000000000013824
2446067,164182,1000000000013827
2446069,193506,1000000000013828
2446136,18827078,1000000000013829
2446188,193980,1000000000013830
2446217,165607,1000000000013831
2446230,193986,1000000000013832
2429008,192721,1000000000013833
2446291,194001,1000000000013834
2446296,18760933,1000000000013835
2418293,192470,1000000000013836
2446304,194003,1000000000013837
2446311,194004,1000000000013838
2446328,194006,1000000000013840
2446349,18828272,1000000000013842
2446362,193984,1000000000013844
2446390,193988,1000000000013845
2446396,230212,1000000000013846
2446407,193991,1000000000013847
2446419,18763929,1000000000013848
2446425,18767088,1000000000013850
2446430,18770911,1000000000013851
2446440,18771190,1000000000013852
2446578,194012,1000000000013855
2446596,194009,1000000000013856
2446615,18767269,1000000000013857
2446620,230190,1000000000013858
2446649,194015,1000000000013859
2446654,194013,1000000000013860
2446681,11005056,1000000000013861
2429044,193435,1000000000013863
2446704,230344,1000000000013864
2446719,194025,1000000000013865
2446732,194030,1000000000013866
2446740,10001454,1000000000013867
2446753,194021,1000000000013868
2446767,194032,1000000000013869
2446782,10001514,1000000000013870
2446820,194047,1000000000013871
2446841,194039,1000000000013872
2446918,180827,1000000000013873
2446972,194033,1000000000013874
2429071,192730,1000000000013875
2447011,232825,1000000000013876
2447048,18825337,1000000000013877
2447062,194045,1000000000013878
2418638,233073,1000000000013879
2429076,192731,1000000000013880
2447119,194041,1000000000013881
2447139,194043,1000000000013882
2447175,194050,1000000000013883
2447180,194051,1000000000013884
2447196,230000,1000000000013885
2447267,230019,1000000000013886
2447280,230020,1000000000013887
2447305,10001094,1000000000013888
2447338,230024,1000000000013892
2447370,10001527,1000000000013893
2429098,192732,1000000000013894
2447397,230001,1000000000013895
2447406,230002,1000000000013896
2447428,230003,1000000000013897
2447469,230010,1000000000013898
2447494,230018,1000000000013900
2447510,230021,1000000000013901
2429118,192736,1000000000013902
2447533,230022,1000000000013903
2447559,230023,1000000000013904
2447588,230030,1000000000013905
2447606,230033,1000000000013907
2429133,192737,1000000000013908
2447637,11005043,1000000000013909
2447644,230031,1000000000013910
2447655,230032,1000000000013911
2447664,230036,1000000000013912
2447669,230037,1000000000013913
2429136,177263,1000000000013914
2447674,18761141,1000000000013915
2447688,230042,1000000000013916
2447710,2085301,1000000000013917
2447739,230054,1000000000013918
2447744,230053,1000000000013919
2447763,230251,1000000000013920
2447768,2651111,1000000000013921
2447774,11020198,1000000000013922
2447786,18772476,1000000000013923
2447797,18764820,1000000000013924
2447882,154052,1000000000013925
2447895,230046,1000000000013926
2447928,230043,1000000000013927
2429153,192742,1000000000013929
2447954,230476,1000000000013930
2447967,230049,1000000000013931
2447987,193723,1000000000013932
2447999,230056,1000000000013933
2448031,230662,1000000000013934
2448035,230064,1000000000013935
2429198,192741,1000000000013936
2429218,192743,1000000000013937
2429226,192744,1000000000013938
2429272,18772875,1000000000013939
2243949,173178,1000000000013940
2429292,192754,1000000000013941
2429297,192774,1000000000013942
2429312,192757,1000000000013943
2429317,192759,1000000000013944
2429330,192762,1000000000013945
2429366,192768,1000000000013946
2429401,192772,1000000000013947
2429417,1208669,1000000000013948
2429460,192776,1000000000013949
2429465,192751,1000000000013950
2429494,192756,1000000000013951
2427352,192636,1000000000013952
2429499,192758,1000000000013953
2429516,192761,1000000000013954
2429531,192763,1000000000013955
2429543,192767,1000000000013956
2429572,2783518,1000000000013957
2429579,192771,1000000000013958
2429635,192781,1000000000013959
2429692,193674,1000000000013960
2429697,193010,1000000000013961
2429711,192779,1000000000013962
2427384,192667,1000000000013963
2429750,167332,1000000000013965
2429760,18771911,1000000000013966
2429812,192793,1000000000013967
2429892,192814,1000000000013968
2429911,192791,1000000000013969
2429966,192788,1000000000013971
2429976,193000,1000000000013972
2429993,192785,1000000000013973
2430077,2272244,1000000000013974
2430116,192794,1000000000013975
2430134,192795,1000000000013976
2430150,193006,1000000000013977
2427504,192634,1000000000013978
2430172,192799,1000000000013979
2430204,18764726,1000000000013980
2430214,192908,1000000000013981
2430272,192801,1000000000013982
2430292,10001695,1000000000013983
2430322,192812,1000000000013986
2430350,235034,1000000000013987
2430355,192820,1000000000013988
2430360,192827,1000000000013989
2430376,192831,1000000000013990
2430482,192817,1000000000013991
2430503,10001304,1000000000013992
2430518,192826,1000000000013993
2430524,192828,1000000000013994
2430529,18770854,1000000000013995
2427529,10001366,1000000000013996
2430979,192833,1000000000013997
2431001,192835,1000000000013998
2431033,192837,1000000000013999
2431074,174526,1000000000014000
2427540,192638,1000000000014002
2431125,192854,1000000000014004
2431136,18825780,1000000000014005
2258239,191049,1000000000014006
2431166,192856,1000000000014007
2431177,192860,1000000000014008
2431187,10001377,1000000000014009
2427554,192639,1000000000014010
2431231,192871,1000000000014011
2431242,192834,1000000000014012
2431263,192839,1000000000014013
2431269,192841,1000000000014014
2431285,192842,1000000000014016
2431361,192844,1000000000014017
2431370,192853,1000000000014018
2431378,192846,1000000000014019
2431380,192845,1000000000014020
2431394,193563,1000000000014021
2431425,192852,1000000000014022
2431451,175204,1000000000014023
2431463,192855,1000000000014024
2427593,192648,1000000000014025
2431471,18720017,1000000000014026
2431512,193016,1000000000014027
2427601,192651,1000000000014028
2431562,18773250,1000000000014030
2431576,192867,1000000000014031
2431582,192868,1000000000014032
2431589,230008,1000000000014033
2431594,192870,1000000000014034
2431599,192872,1000000000014035
2431660,192889,1000000000014036
2431675,192892,1000000000014037
2431683,192984,1000000000014038
2431698,192894,1000000000014039
2431710,158223,1000000000014040
2431716,192897,1000000000014041
2431726,192898,1000000000014042
2431731,192901,1000000000014043
2431743,18763026,1000000000014044
2431754,192877,1000000000014045
2431762,192873,1000000000014046
2431773,192874,1000000000014047
2431803,192883,1000000000014048
2431814,18772222,1000000000014049
2262416,176595,1000000000014050
2431846,192893,1000000000014051
2431861,192920,1000000000014052
2431866,192895,1000000000014053
2431884,192902,1000000000014054
2431910,192900,1000000000014056
2431971,193029,1000000000014057
2432010,192904,1000000000014058
2432058,192909,1000000000014059
2432078,18773278,1000000000014060
2427652,10001276,1000000000014061
2432124,192916,1000000000014062
2432134,192918,1000000000014063
2432155,192926,1000000000014064
2432166,192930,1000000000014065
2432171,193119,1000000000014066
2432177,192931,1000000000014067
2432184,193004,1000000000014068
2432190,10001358,1000000000014069
2432204,192940,1000000000014070
2432216,192136,1000000000014071
2432226,192939,1000000000014072
2432241,192941,1000000000014073
2432260,192915,1000000000014074
2432307,192919,1000000000014075
2432314,192925,1000000000014076
2432347,192935,1000000000014077
2432364,232564,1000000000014078
2432393,192944,1000000000014079
2432404,192948,1000000000014080
2432433,192950,1000000000014081
2427682,192644,1000000000014082
2432460,193128,1000000000014083
2432478,192952,1000000000014084
2262487,177614,1000000000014085
2427687,192649,1000000000014086
2432519,193008,1000000000014087
2432531,192946,1000000000014088
2432538,192947,1000000000014089
2432572,192951,1000000000014090
2432580,193244,1000000000014091
2432665,193261,1000000000014092
2427704,193256,1000000000014093
2432688,192956,1000000000014094
2432695,192957,1000000000014095
2432724,18770645,1000000000014096
2432736,193100,1000000000014097
2432765,192968,1000000000014098
2432795,192955,1000000000014099
2432818,192966,1000000000014100
2427717,192652,1000000000014101
2432833,169681,1000000000014102
2432838,192976,1000000000014103
2432847,192977,1000000000014104
2432878,192982,1000000000014105
2432883,193434,1000000000014106
2432897,192986,1000000000014107
2427723,190264,1000000000014108
2432994,178464,1000000000014109
2433018,193007,1000000000014110
2433036,172180,1000000000014111
2433053,192971,1000000000014112
2433058,192972,1000000000014113
2433072,192981,1000000000014114
2433097,192989,1000000000014115
2427743,192655,1000000000014116
2433133,18760934,1000000000014117
2433141,192999,1000000000014118
2433167,193001,1000000000014119
2433200,193005,1000000000014120
2272715,175823,1000000000014121
2433272,193017,1000000000014122
2433293,193009,1000000000014123
2433298,193011,1000000000014124
2433314,193012,1000000000014125
2433321,193013,1000000000014126
2433331,193071,1000000000014127
2427768,192657,1000000000014128
2433364,193015,1000000000014129
2433393,193018,1000000000014130
2433403,193027,1000000000014131
2433411,10001299,1000000000014132
2433416,11005065,1000000000014133
2433429,193025,1000000000014134
2433443,175473,1000000000014135
2433448,193026,1000000000014136
2433480,193036,1000000000014137
2433522,193048,1000000000014139
2433527,193158,1000000000014140
2427784,192659,1000000000014141
2433552,193022,1000000000014142
2433586,193028,1000000000014143
2433627,18773692,1000000000014144
2433632,10001512,1000000000014145
2433643,193044,1000000000014146
2433650,193045,1000000000014147
2433703,193051,1000000000014148
2433773,10001372,1000000000014149
2433788,193056,1000000000014150
2433801,167130,1000000000014151
2433831,168494,1000000000014152
2433894,193054,1000000000014153
2433913,193059,1000000000014154
2433918,193066,1000000000014155
2433933,193069,1000000000014156
2274319,175830,1000000000014157
2433950,193072,1000000000014158
2433957,193074,1000000000014159
2433962,193073,1000000000014160
2433972,193472,1000000000014161
2434001,193081,1000000000014162
2434012,179929,1000000000014163
2434028,193085,1000000000014164
2434033,193635,1000000000014165
2434047,193086,1000000000014166
2434059,193057,1000000000014167
2427845,192663,1000000000014168
2434075,193058,1000000000014169
2434115,193063,1000000000014170
2434130,191213,1000000000014171
2427852,192664,1000000000014172
2434136,193332,1000000000014173
2434169,180095,1000000000014174
2434175,168646,1000000000014175
2434182,193078,1000000000014176
2434195,193084,1000000000014177
2434225,193089,1000000000014178
2434251,193093,1000000000014179
2434274,193266,1000000000014180
2434322,193090,1000000000014181
2434347,193091,1000000000014183
2434356,193094,1000000000014184
2434368,193097,1000000000014185
2434379,193092,1000000000014186
2434390,193099,1000000000014187
2434395,234894,1000000000014188
2434400,18761164,1000000000014189
2434406,193102,1000000000014190
2434411,193103,1000000000014191
2434446,193108,1000000000014192
2434466,191899,1000000000014193
2434478,193111,1000000000014194
2434483,193113,1000000000014195
2434511,193117,1000000000014196
2427886,192597,1000000000014197
2434540,193121,1000000000014198
2434566,193107,1000000000014200
2434597,193109,1000000000014201
2434638,193115,1000000000014202
2006053,160076,1000000000014203
2097845,153780,1000000000014204
2211172,170589,1000000000014205
2454509,230527,1000000000014206
2454552,230530,1000000000014207
2211632,170634,1000000000014208
2454579,230869,1000000000014209
2454605,230547,1000000000014210
2454620,230555,1000000000014211
2454625,230556,1000000000014212
2211649,170636,1000000000014213
2454639,230557,1000000000014214
2454644,18766008,1000000000014215
2454791,18766740,1000000000014216
2454802,230544,1000000000014217
2454826,230548,1000000000014218
2212649,170718,1000000000014219
2454842,230553,1000000000014220
2454872,230562,1000000000014221
2455043,230564,1000000000014222
2213326,170777,1000000000014223
2455095,230565,1000000000014224
2213533,171296,1000000000014225
2455554,230581,1000000000014226
2455559,230582,1000000000014227
2455565,230583,1000000000014228
2214927,170913,1000000000014229
2455591,230745,1000000000014230
2455617,230597,1000000000014231
2455627,230600,1000000000014232
2214945,170942,1000000000014234
2455647,231079,1000000000014235
2455660,171073,1000000000014237
2455676,231445,1000000000014238
2455683,230884,1000000000014239
2455693,230621,1000000000014240
2216629,171046,1000000000014241
2455702,230624,1000000000014242
2455713,230623,1000000000014243
2455718,230633,1000000000014244
2455726,230625,1000000000014245
2455733,230627,1000000000014246
2216769,171028,1000000000014247
2455789,230637,1000000000014248
2455795,231076,1000000000014249
2455804,230638,1000000000014250
2455810,10001534,1000000000014251
2455820,230699,1000000000014253
2104698,153982,1000000000014254
2216950,171057,1000000000014255
2455832,230586,1000000000014256
2455844,230590,1000000000014257
2455848,230598,1000000000014258
2455853,230592,1000000000014259
2455873,230596,1000000000014260
2455881,10001536,1000000000014261
2216972,171050,1000000000014262
2455901,230602,1000000000014263
2455913,230697,1000000000014264
2455922,230604,1000000000014265
2455934,230614,1000000000014266
2455946,230615,1000000000014267
2217454,171101,1000000000014268
2455951,231038,1000000000014269
2455978,230618,1000000000014271
2455988,230619,1000000000014272
2455993,10001704,1000000000014273
2456011,230622,1000000000014274
2217520,168360,1000000000014275
2456015,18774752,1000000000014276
2456025,230800,1000000000014277
2456028,230643,1000000000014278
2456039,230626,1000000000014279
2456045,230628,1000000000014280
2456084,230632,1000000000014282
2456102,230636,1000000000014283
2456108,230635,1000000000014284
2456125,230653,1000000000014285
2456133,18764736,1000000000014286
2221077,171336,1000000000014287
2456155,180040,1000000000014288
2456168,18825735,1000000000014289
2456176,230663,1000000000014290
2456182,11020201,1000000000014291
2456222,231771,1000000000014293
2456239,10001741,1000000000014295
2456270,230685,1000000000014296
2456276,10001474,1000000000014297
2223263,171518,1000000000014299
2456294,230671,1000000000014300
2456311,230767,1000000000014301
2456316,18770910,1000000000014302
2456334,230644,1000000000014303
2456345,18764095,1000000000014304
2456352,230646,1000000000014305
2223320,171527,1000000000014306
2456358,230649,1000000000014307
2456361,230648,1000000000014308
2456387,230650,1000000000014309
2456402,230652,1000000000014310
2224512,171611,1000000000014311
2456421,230660,1000000000014312
2456429,231713,1000000000014313
2456430,230722,1000000000014314
2456451,230775,1000000000014315
2456478,18764124,1000000000014316
2104709,154793,1000000000014317
2224880,171662,1000000000014318
2456531,230683,1000000000014319
2225564,171696,1000000000014320
2456562,230873,1000000000014321
2456567,179495,1000000000014322
2456582,230701,1000000000014323
2456593,18760799,1000000000014324
2456605,230703,1000000000014325
2456626,18770505,1000000000014327
2225646,171710,1000000000014328
2456633,230709,1000000000014329
2456646,231045,1000000000014330
2456653,18760897,1000000000014331
2456665,230713,1000000000014332
2456670,18771809,1000000000014333
2456679,230717,1000000000014334
2456685,231175,1000000000014335
2226857,171871,1000000000014336
2456702,230782,1000000000014337
2456745,11020090,1000000000014338
2228565,172006,1000000000014339
2456784,18760909,1000000000014340
2456789,18773163,1000000000014341
2456811,230736,1000000000014342
2456820,230740,1000000000014343
2456838,230843,1000000000014345
2456872,1657569,1000000000014346
2456888,230743,1000000000014347
2456892,230711,1000000000014348
2456913,230712,1000000000014349
2456929,230716,1000000000014350
2232301,172324,1000000000014351
2457009,11020318,1000000000014352
2457028,230746,1000000000014353
2457050,18762912,1000000000014355
2457067,230753,1000000000014357
2457079,230760,1000000000014359
2233664,172411,1000000000014360
2457085,230763,1000000000014361
2457091,232273,1000000000014362
2457098,230758,1000000000014363
2457104,231596,1000000000014364
2457112,230764,1000000000014365
2457126,230759,1000000000014366
2457128,230765,1000000000014367
2457136,230766,1000000000014368
2234971,172481,1000000000014369
2457158,230769,1000000000014370
2457169,230772,1000000000014371
2457178,230777,1000000000014372
2457184,231034,1000000000014373
2457219,230875,1000000000014374
2111261,156011,1000000000014376
2235132,177319,1000000000014377
2457245,230881,1000000000014379
2457260,18770579,1000000000014381
2457266,230794,1000000000014382
2457274,170157,1000000000014383
2457279,230801,1000000000014384
2457284,18772901,1000000000014385
2457291,230804,1000000000014386
2235190,172495,1000000000014387
2457318,234841,1000000000014388
2457326,230816,1000000000014389
2457350,230770,1000000000014390
2457355,230774,1000000000014391
2457383,10001778,1000000000014392
2235524,172530,1000000000014393
2457388,230789,1000000000014394
2457400,18764155,1000000000014395
2457405,179987,1000000000014396
2457409,18768229,1000000000014397
2457439,230806,1000000000014398
2236233,172569,1000000000014399
2457464,11020438,1000000000014400
2457537,234703,1000000000014401
2238942,172814,1000000000014402
2457558,230836,1000000000014403
2457578,230834,1000000000014404
2457603,232101,1000000000014405
2239548,172844,1000000000014406
2457617,230828,1000000000014407
2457623,18764120,1000000000014408
2457644,230831,1000000000014409
2457746,234237,1000000000014411
2250987,173739,1000000000014412
2457790,232142,1000000000014413
2257112,174260,1000000000014414
2457827,232847,1000000000014415
2457832,230897,1000000000014416
2457846,18764582,1000000000014417
2457856,18774801,1000000000014418
2259397,174469,1000000000014419
2457882,18770469,1000000000014421
2457901,18771173,1000000000014422
2457911,230856,1000000000014423
2457916,230877,1000000000014424
2111545,156019,1000000000014425
2262336,174740,1000000000014426
2457951,230864,1000000000014428
2263667,174845,1000000000014430
2458050,230892,1000000000014432
2458056,230893,1000000000014433
2458066,230895,1000000000014434
2458072,230896,1000000000014435
2264641,174949,1000000000014436
2458083,230928,1000000000014437
2458119,230861,1000000000014438
2265617,175403,1000000000014439
2458150,230865,1000000000014440
2458172,230874,1000000000014441
2458178,230867,1000000000014442
2269695,175472,1000000000014443
2458220,230878,1000000000014445
2458230,231333,1000000000014446
2458264,230890,1000000000014447
2270097,175492,1000000000014448
2458335,230900,1000000000014450
2270268,175524,1000000000014451
2458344,18763047,1000000000014452
2458390,10001754,1000000000014453
2271873,175645,1000000000014454
2273330,175746,1000000000014455
2458482,18770122,1000000000014456
2458516,230939,1000000000014457
2458521,230942,1000000000014458
2458534,230943,1000000000014459
2274193,175840,1000000000014460
2458556,11020454,1000000000014461
2458563,230949,1000000000014462
2111826,156117,1000000000014463
2276601,176594,1000000000014464
2458644,230931,1000000000014465
2458677,18763046,1000000000014466
2276621,176076,1000000000014467
2458733,230951,1000000000014468
2277356,176174,1000000000014469
2458750,231419,1000000000014470
2458780,230974,1000000000014472
2458792,10001526,1000000000014473
2277657,177000,1000000000014474
2458814,230983,1000000000014475
2458816,234218,1000000000014476
2458843,230988,1000000000014478
2458862,230991,1000000000014479
2458868,230994,1000000000014480
2279536,176398,1000000000014481
2458908,230976,1000000000014482
2458959,230982,1000000000014483
2282434,176570,1000000000014484
2458986,230989,1000000000014485
2459000,230995,1000000000014486
2459021,231000,1000000000014487
2288375,176984,1000000000014488
2459043,231003,1000000000014489
2459073,231023,1000000000014490
2459098,231022,1000000000014491
2292508,177502,1000000000014492
2459143,230997,1000000000014494
2459149,231001,1000000000014495
2459154,234327,1000000000014496
2293614,177220,1000000000014497
2459210,18769356,1000000000014498
2459217,231025,1000000000014499
2293862,177228,1000000000014500
2459239,231030,1000000000014501
2459243,181680,1000000000014502
2459251,231035,1000000000014503
2111900,156133,1000000000014504
2294454,231712,1000000000014505
2459300,231052,1000000000014506
2459311,231053,1000000000014507
2459316,231056,1000000000014508
2459322,231059,1000000000014509
2296038,177374,1000000000014510
2459379,231065,1000000000014511
2459406,231032,1000000000014512
2459413,11020467,1000000000014513
2459419,231036,1000000000014514
2298747,177654,1000000000014515
2459462,231039,1000000000014516
2459467,10001733,1000000000014517
2459472,231041,1000000000014518
2459488,18767030,1000000000014519
2459515,231050,1000000000014521
2459531,231054,1000000000014522
2459546,231062,1000000000014523
2459565,231069,1000000000014524
2459571,231070,1000000000014525
2302725,177949,1000000000014526
2459580,231152,1000000000014527
2459593,167873,1000000000014528
2459605,231080,1000000000014529
2459612,231081,1000000000014530
2459623,231083,1000000000014531
2303355,178012,1000000000014532
2459636,231085,1000000000014533
2459641,170649,1000000000014534
2459654,18774997,1000000000014535
2459684,231084,1000000000014536
2309692,178398,1000000000014537
2459700,231089,1000000000014538
2459721,231090,1000000000014540
2459729,231093,1000000000014541
2312117,178571,1000000000014542
2459793,231104,1000000000014543
2459799,18761094,1000000000014544
2459804,231106,1000000000014545
2312904,178618,1000000000014546
2459845,231118,1000000000014548
2314325,178722,1000000000014549
2459900,231128,1000000000014550
2112638,156209,1000000000014551
2459941,231094,1000000000014552
2315332,178775,1000000000014554
2316440,178856,1000000000014555
2460092,231208,1000000000014556
2460099,231121,1000000000014557
2460133,231127,1000000000014558
2316455,179507,1000000000014559
2460151,18772713,1000000000014560
2460168,231129,1000000000014561
2460179,18771068,1000000000014562
2317473,178897,1000000000014563
2460253,231156,1000000000014564
2460288,231161,1000000000014565
2320156,231495,1000000000014566
2460367,234207,1000000000014567
2460413,18770894,1000000000014568
2324993,179668,1000000000014569
2460426,231134,1000000000014570
2460439,10001685,1000000000014571
2460500,231155,1000000000014572
2460518,153809,1000000000014573
2460544,231160,1000000000014574
2112702,156232,1000000000014575
2460693,11020052,1000000000014576
2345194,180491,1000000000014577
2460762,231190,1000000000014578
2460775,231242,1000000000014579
2347173,180650,1000000000014580
2460823,231204,1000000000014581
2460869,232050,1000000000014583
2349526,180835,1000000000014584
2460940,18770480,1000000000014585
2460951,231182,1000000000014586
2460958,231183,1000000000014587
2460987,18772486,1000000000014589
2461017,231192,1000000000014590
2461036,231193,1000000000014591
2461057,231194,1000000000014593
2353234,181255,1000000000014594
2461073,231195,1000000000014595
2461092,18772314,1000000000014596
2354573,181386,1000000000014597
2461140,231210,1000000000014598
2461148,231213,1000000000014599
2461158,157883,1000000000014600
2461164,231221,1000000000014601
2461186,18826548,1000000000014602
2461191,231225,1000000000014603
2461217,11020436,1000000000014604
2356603,181550,1000000000014605
2461238,231235,1000000000014606
2461275,231241,1000000000014607
2461289,18773647,1000000000014608
2361299,181981,1000000000014609
2461360,18764040,1000000000014610
2461367,18826697,1000000000014611
2361729,181997,1000000000014613
2461437,18772351,1000000000014614
2113132,156348,1000000000014615
2365634,190271,1000000000014616
2461515,231240,1000000000014618
2461528,231245,1000000000014619
2366543,182342,1000000000014620
2461537,231252,1000000000014621
2461544,231255,1000000000014622
2461566,231253,1000000000014623
2461572,231256,1000000000014624
2367745,18761572,1000000000014625
2461602,231258,1000000000014626
2461615,235437,1000000000014627
2461632,231262,1000000000014629
2461650,18760869,1000000000014630
2370212,182607,1000000000014631
2461661,231260,1000000000014632
2461681,231268,1000000000014633
2461710,234558,1000000000014634
2375308,182834,1000000000014635
2461748,10003611,1000000000014636
2461765,231289,1000000000014637
2461803,231300,1000000000014638
2461835,18770576,1000000000014639
2378288,183025,1000000000014640
2461862,231314,1000000000014641
2461867,231318,1000000000014642
2461888,231321,1000000000014643
2461914,231328,1000000000014644
2381092,183248,1000000000014645
2461922,232614,1000000000014646
2461928,169425,1000000000014647
2461938,11020418,1000000000014648
2461969,234549,1000000000014649
2461988,231278,1000000000014650
2462030,231288,1000000000014651
2462053,231294,1000000000014652
2462067,231297,1000000000014653
2383900,2631616,1000000000014654
2462079,171659,1000000000014655
2462098,148913,1000000000014656
2007253,116637,1000000000014657
2117304,157151,1000000000014658
2384622,183561,1000000000014659
2462127,231311,1000000000014660
2384686,183560,1000000000014661
2462200,231327,1000000000014663
2462216,231334,1000000000014664
2462246,10001522,1000000000014665
2462279,231346,1000000000014666
2462292,231347,1000000000014667
2390535,190105,1000000000014668
2462323,18766026,1000000000014669
2462346,231357,1000000000014670
2462375,231402,1000000000014671
2390693,190120,1000000000014672
2462396,231407,1000000000014673
2462426,231415,1000000000014674
2391608,190215,1000000000014675
2462517,231403,1000000000014676
2393515,190354,1000000000014677
2462569,18766010,1000000000014679
2462591,231426,1000000000014681
2393919,190385,1000000000014682
2462629,231436,1000000000014683
2462668,157256,1000000000014684
2395351,190668,1000000000014685
2462707,231463,1000000000014686
2462716,231464,1000000000014687
2462736,231418,1000000000014688
2396028,190560,1000000000014689
2462767,231428,1000000000014690
2462790,231431,1000000000014691
2462812,231435,1000000000014692
2118285,157328,1000000000014693
2397721,190666,1000000000014694
2462829,231433,1000000000014695
2400042,190828,1000000000014696
2462902,18763934,1000000000014697
2462932,231459,1000000000014698
2402014,190967,1000000000014699
2409664,10003614,1000000000014700
2463043,232055,1000000000014701
2463090,235312,1000000000014702
2410589,191603,1000000000014703
2463095,18773200,1000000000014704
2463122,231508,1000000000014705
2463167,231514,1000000000014706
2412339,191661,1000000000014707
2463190,231517,1000000000014708
2463244,231467,1000000000014710
2414426,192216,1000000000014711
2463264,231469,1000000000014712
2414480,192521,1000000000014713
2463344,231485,1000000000014714
2463375,231492,1000000000014715
2417716,231663,1000000000014716
2463420,231503,1000000000014718
2422554,192298,1000000000014719
2463476,10001516,1000000000014720
2463494,18764704,1000000000014721
2463503,231509,1000000000014722
2118928,157466,1000000000014723
